NAME,BRAND,OPENED_ON,CLOSED_ON,ADDRESS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_CODE_2022,COUNTY,CURRENT_QUARTER,CURRENT_QUARTER_START,AGE_QUARTERS,CLOSED_NEXT_QUARTER
Crumbl Cookies,Crumbl Cookies,2025-07-01,,2030 State Highway 50,41.186534,-87.848146,722513,722513,Kankakee County,2025Q3,2025-07-01,0,0
Crumbl Cookies,Crumbl Cookies,2025-07-01,,2030 State Highway 50,41.186534,-87.848146,722513,722513,Kankakee County,2025Q4,2025-10-01,1,0
Crumbl Cookies,Crumbl Cookies,2025-07-01,,2030 State Highway 50,41.186534,-87.848146,722513,722513,Kankakee County,2026Q1,2026-01-01,2,0
Stretch Zone,Stretch Zone,2025-10-01,,1400 S Milwaukee Ave Ste 115,42.260437,-87.946372,621610,621610,Lake County,2025Q4,2025-10-01,0,0
Stretch Zone,Stretch Zone,2025-10-01,,1400 S Milwaukee Ave Ste 115,42.260437,-87.946372,621610,621610,Lake County,2026Q1,2026-01-01,1,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2023Q4,2023-10-01,0,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2024Q1,2024-01-01,1,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2024Q2,2024-04-01,2,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2024Q3,2024-07-01,3,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2024Q4,2024-10-01,4,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2025Q1,2025-01-01,5,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2025Q2,2025-04-01,6,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2025Q3,2025-07-01,7,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2025Q4,2025-10-01,8,0
Total Wireless,Total Wireless,2023-12-01,,3217 W 47th Pl,41.806632,-87.705418,517312,517112,Cook County,2026Q1,2026-01-01,9,0
Dollar Tree,Dollar Tree,2025-04-01,,12720 Archer Ave,41.656617,-87.974514,452319,455219,Cook County,2025Q2,2025-04-01,0,0
Dollar Tree,Dollar Tree,2025-04-01,,12720 Archer Ave,41.656617,-87.974514,452319,455219,Cook County,2025Q3,2025-07-01,1,0
Dollar Tree,Dollar Tree,2025-04-01,,12720 Archer Ave,41.656617,-87.974514,452319,455219,Cook County,2025Q4,2025-10-01,2,0
Dollar Tree,Dollar Tree,2025-04-01,,12720 Archer Ave,41.656617,-87.974514,452319,455219,Cook County,2026Q1,2026-01-01,3,0
Ollie's Bargain Outlet,Ollie's Bargain Outlet,2025-03-01,,104 Carlyle Plaza Dr,38.513729,-89.953514,452319,455219,St. Clair County,2025Q1,2025-01-01,0,0
Ollie's Bargain Outlet,Ollie's Bargain Outlet,2025-03-01,,104 Carlyle Plaza Dr,38.513729,-89.953514,452319,455219,St. Clair County,2025Q2,2025-04-01,1,0
Ollie's Bargain Outlet,Ollie's Bargain Outlet,2025-03-01,,104 Carlyle Plaza Dr,38.513729,-89.953514,452319,455219,St. Clair County,2025Q3,2025-07-01,2,0
Ollie's Bargain Outlet,Ollie's Bargain Outlet,2025-03-01,,104 Carlyle Plaza Dr,38.513729,-89.953514,452319,455219,St. Clair County,2025Q4,2025-10-01,3,0
Ollie's Bargain Outlet,Ollie's Bargain Outlet,2025-03-01,,104 Carlyle Plaza Dr,38.513729,-89.953514,452319,455219,St. Clair County,2026Q1,2026-01-01,4,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2023Q3,2023-07-01,0,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2023Q4,2023-10-01,1,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2024Q1,2024-01-01,2,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2024Q2,2024-04-01,3,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2024Q3,2024-07-01,4,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2024Q4,2024-10-01,5,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2025Q1,2025-01-01,6,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2025Q2,2025-04-01,7,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2025Q3,2025-07-01,8,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2025Q4,2025-10-01,9,0
Wyndham Garden,Wyndham Garden,2023-08-01,,11383 W US Highway 20,42.438506,-90.45146,721110,721110,Jo Daviess County,2026Q1,2026-01-01,10,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2023Q1,2023-01-01,0,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2023Q2,2023-04-01,1,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2023Q3,2023-07-01,2,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2023Q4,2023-10-01,3,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2024Q1,2024-01-01,4,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2024Q2,2024-04-01,5,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2024Q3,2024-07-01,6,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2024Q4,2024-10-01,7,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2025Q1,2025-01-01,8,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2025Q2,2025-04-01,9,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2025Q3,2025-07-01,10,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2025Q4,2025-10-01,11,0
United Rentals,United Rentals,2023-01-01,,100 Kelly St,42.029119,-87.983812,532490,532490,Cook County,2026Q1,2026-01-01,12,0
XFINITY by Comcast,XFINITY by Comcast,2025-09-01,,6179 N Lincoln Ave,41.994704,-87.712365,515210,516210,Cook County,2025Q3,2025-07-01,0,0
XFINITY by Comcast,XFINITY by Comcast,2025-09-01,,6179 N Lincoln Ave,41.994704,-87.712365,515210,516210,Cook County,2025Q4,2025-10-01,1,0
XFINITY by Comcast,XFINITY by Comcast,2025-09-01,,6179 N Lincoln Ave,41.994704,-87.712365,515210,516210,Cook County,2026Q1,2026-01-01,2,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2024Q3,2024-07-01,0,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2024Q4,2024-10-01,1,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2025Q1,2025-01-01,2,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2025Q2,2025-04-01,3,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2025Q3,2025-07-01,4,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2025Q4,2025-10-01,5,0
McGrath Kia of St. Charles,Kia Motors,2024-09-01,,4085 E Main St,41.920215,-88.252298,441110,441110,DuPage County,2026Q1,2026-01-01,6,0
Burlington,Burlington,2025-03-01,,2850 Plainfield Rd,41.575528,-88.159312,448140,458110,Will County,2025Q1,2025-01-01,0,0
Burlington,Burlington,2025-03-01,,2850 Plainfield Rd,41.575528,-88.159312,448140,458110,Will County,2025Q2,2025-04-01,1,0
Burlington,Burlington,2025-03-01,,2850 Plainfield Rd,41.575528,-88.159312,448140,458110,Will County,2025Q3,2025-07-01,2,0
Burlington,Burlington,2025-03-01,,2850 Plainfield Rd,41.575528,-88.159312,448140,458110,Will County,2025Q4,2025-10-01,3,0
Burlington,Burlington,2025-03-01,,2850 Plainfield Rd,41.575528,-88.159312,448140,458110,Will County,2026Q1,2026-01-01,4,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2024Q4,2024-10-01,0,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2025Q1,2025-01-01,1,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2025Q2,2025-04-01,2,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2025Q3,2025-07-01,3,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2025Q4,2025-10-01,4,0
Kelley's Market,Kelley's Market,2024-12-01,,10111 N Highway 47,42.181798,-88.424232,447110,457110,McHenry County,2026Q1,2026-01-01,5,0
Country Financial,Country Financial,2025-04-01,2026-02-01,6438 Joliet Rd Ste 204,41.770923,-87.883541,523110,523150,Cook County,2025Q2,2025-04-01,0,0
Country Financial,Country Financial,2025-04-01,2026-02-01,6438 Joliet Rd Ste 204,41.770923,-87.883541,523110,523150,Cook County,2025Q3,2025-07-01,1,0
Country Financial,Country Financial,2025-04-01,2026-02-01,6438 Joliet Rd Ste 204,41.770923,-87.883541,523110,523150,Cook County,2025Q4,2025-10-01,2,1
Country Financial,Country Financial,2025-04-01,2026-02-01,6438 Joliet Rd Ste 204,41.770923,-87.883541,523110,523150,Cook County,2026Q1,2026-01-01,3,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2020Q4,2020-10-01,0,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2021Q1,2021-01-01,1,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2021Q2,2021-04-01,2,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2021Q3,2021-07-01,3,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2021Q4,2021-10-01,4,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2022Q1,2022-01-01,5,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2022Q2,2022-04-01,6,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2022Q3,2022-07-01,7,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2022Q4,2022-10-01,8,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2023Q1,2023-01-01,9,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2023Q2,2023-04-01,10,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2023Q3,2023-07-01,11,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2023Q4,2023-10-01,12,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2024Q1,2024-01-01,13,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2024Q2,2024-04-01,14,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2024Q3,2024-07-01,15,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2024Q4,2024-10-01,16,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2025Q1,2025-01-01,17,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2025Q2,2025-04-01,18,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2025Q3,2025-07-01,19,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2025Q4,2025-10-01,20,0
Phillips 66,Phillips 66,2020-10-01,,702 W Lincoln Ave,39.483788,-88.191768,447110,457110,Coles County,2026Q1,2026-01-01,21,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2023Q3,2023-07-01,0,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2023Q4,2023-10-01,1,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2024Q1,2024-01-01,2,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2024Q2,2024-04-01,3,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2024Q3,2024-07-01,4,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2024Q4,2024-10-01,5,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2025Q1,2025-01-01,6,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2025Q2,2025-04-01,7,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2025Q3,2025-07-01,8,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2025Q4,2025-10-01,9,0
Wendy's,Wendy's,2023-08-01,,120 N Central St,37.99844,-88.937644,722513,722513,Franklin County,2026Q1,2026-01-01,10,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2021Q4,2021-10-01,0,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2022Q1,2022-01-01,1,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2022Q2,2022-04-01,2,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2022Q3,2022-07-01,3,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2022Q4,2022-10-01,4,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2023Q1,2023-01-01,5,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2023Q2,2023-04-01,6,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2023Q3,2023-07-01,7,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2023Q4,2023-10-01,8,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2024Q1,2024-01-01,9,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2024Q2,2024-04-01,10,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2024Q3,2024-07-01,11,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2024Q4,2024-10-01,12,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2025Q1,2025-01-01,13,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2025Q2,2025-04-01,14,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2025Q3,2025-07-01,15,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2025Q4,2025-10-01,16,0
dd's DISCOUNTS,dd's DISCOUNTS,2021-10-01,,2959 W 159th St,41.600355,-87.689208,448140,458110,Cook County,2026Q1,2026-01-01,17,0
Direct General,Direct General,2023-03-01,2023-05-01,2960 N Lake Shore Dr,41.936009,-87.637405,551112,551112,Cook County,2023Q1,2023-01-01,0,1
Direct General,Direct General,2023-03-01,2023-05-01,2960 N Lake Shore Dr,41.936009,-87.637405,551112,551112,Cook County,2023Q2,2023-04-01,1,0
Freedom Oil,Freedom Oil,2025-09-01,,101 W Cedar St,40.345555,-88.762079,445120,445131,McLean County,2025Q3,2025-07-01,0,0
Freedom Oil,Freedom Oil,2025-09-01,,101 W Cedar St,40.345555,-88.762079,445120,445131,McLean County,2025Q4,2025-10-01,1,0
Freedom Oil,Freedom Oil,2025-09-01,,101 W Cedar St,40.345555,-88.762079,445120,445131,McLean County,2026Q1,2026-01-01,2,0
Progressive,Progressive,2025-04-01,,2928 Avenue of the Cities,41.491911,-90.495689,524210,524210,Rock Island County,2025Q2,2025-04-01,0,0
Progressive,Progressive,2025-04-01,,2928 Avenue of the Cities,41.491911,-90.495689,524210,524210,Rock Island County,2025Q3,2025-07-01,1,0
Progressive,Progressive,2025-04-01,,2928 Avenue of the Cities,41.491911,-90.495689,524210,524210,Rock Island County,2025Q4,2025-10-01,2,0
Progressive,Progressive,2025-04-01,,2928 Avenue of the Cities,41.491911,-90.495689,524210,524210,Rock Island County,2026Q1,2026-01-01,3,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2022Q4,2022-10-01,0,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2023Q1,2023-01-01,1,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2023Q2,2023-04-01,2,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2023Q3,2023-07-01,3,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2023Q4,2023-10-01,4,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2024Q1,2024-01-01,5,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2024Q2,2024-04-01,6,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2024Q3,2024-07-01,7,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2024Q4,2024-10-01,8,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2025Q1,2025-01-01,9,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2025Q2,2025-04-01,10,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2025Q3,2025-07-01,11,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2025Q4,2025-10-01,12,0
Gary Lang KIA,Kia Motors | Mitsubishi Motors,2022-10-01,,1121 S State Route 31,42.311639,-88.280226,441110,441110,McHenry County,2026Q1,2026-01-01,13,0
Krispy Krunchy Chicken,Krispy Krunchy Chicken,2025-11-01,,3555 N Central Ave,41.945737,-87.766278,722513,722513,Cook County,2025Q4,2025-10-01,0,0
Krispy Krunchy Chicken,Krispy Krunchy Chicken,2025-11-01,,3555 N Central Ave,41.945737,-87.766278,722513,722513,Cook County,2026Q1,2026-01-01,1,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2023Q4,2023-10-01,0,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2024Q1,2024-01-01,1,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2024Q2,2024-04-01,2,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2024Q3,2024-07-01,3,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2024Q4,2024-10-01,4,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2025Q1,2025-01-01,5,0
Restore Hyper Wellness,Restore Hyper Wellness,2023-11-01,,2473 N Clark St,41.927524,-87.641431,812199,812199,Cook County,2025Q2,2025-04-01,6,0
